,단지명,계약년,도로명,동,거래금액평균(만원)
7424,덕천시영,2021,의성로95번길 80,덕천동,34000.0
7425,덕천역이즈카운티,2020,금곡대로8번길 87,덕천동,22370.0
7426,덕천역이즈카운티,2021,금곡대로8번길 87,덕천동,25300.0
7427,덕천주공1,2012,덕천로 72,덕천동,8807.5
7428,덕천주공1,2012,덕천로 74,덕천동,7793.0
7429,덕천주공1,2013,덕천로 72,덕천동,8546.29
7430,덕천주공1,2013,덕천로 74,덕천동,7800.0
7431,덕천주공1,2014,덕천로 72,덕천동,8673.33
7432,덕천주공1,2014,덕천로 74,덕천동,7571.05
7433,덕천주공1,2015,덕천로 72,덕천동,8995.83
7434,덕천주공1,2015,덕천로 74,덕천동,7827.63
7435,덕천주공1,2016,덕천로 72,덕천동,9380.4
7436,덕천주공1,2016,덕천로 74,덕천동,8348.67
7437,덕천주공1,2017,덕천로 72,덕천동,10800.17
7438,덕천주공1,2017,덕천로 74,덕천동,9155.45
7439,덕천주공1,2018,덕천로 72,덕천동,10557.19
7440,덕천주공1,2018,덕천로 74,덕천동,9900.0
7441,덕천주공1,2019,덕천로 72,덕천동,9625.45
7442,덕천주공1,2019,덕천로 74,덕천동,7630.0
7443,덕천주공1,2020,덕천로 72,덕천동,10888.02
7444,덕천주공1,2020,덕천로 74,덕천동,9422.58
7445,덕천주공1,2021,덕천로 72,덕천동,15462.18
7446,덕천주공1,2021,덕천로 74,덕천동,12743.75
7447,덕천한라,2012,덕천로52번길 20,덕천동,13125.0
7448,덕천한라,2013,덕천로52번길 20,덕천동,14783.33
7449,덕천한라,2014,덕천로52번길 20,덕천동,15602.22
7450,덕천한라,2016,덕천로52번길 20,덕천동,16266.67
7451,덕천한라,2017,덕천로52번길 20,덕천동,16687.5
7452,덕천한라,2018,덕천로52번길 20,덕천동,16650.0
7453,덕천한라,2019,덕천로52번길 20,덕천동,12750.0
7454,덕천한라,2020,덕천로52번길 20,덕천동,14450.0
7455,덕천한라,2021,덕천로52번길 20,덕천동,16400.0
7456,덕포경동메르빌,2013,덕상로 8-37,덕포동,23462.58
7457,덕포경동메르빌,2014,덕상로 8-37,덕포동,23771.02
7458,덕포경동메르빌,2015,덕상로 8-37,덕포동,26016.67
7459,덕포경동메르빌,2016,덕상로 8-37,덕포동,26503.33
7460,덕포경동메르빌,2017,덕상로 8-37,덕포동,26922.0
7461,덕포경동메르빌,2018,덕상로 8-37,덕포동,27509.52
7462,덕포경동메르빌,2019,덕상로 8-37,덕포동,25447.37
7463,덕포경동메르빌,2020,덕상로 8-37,덕포동,25850.0
7464,덕포경동메르빌,2021,덕상로 8-37,덕포동,26158.82
7465,덕포그랜드힐,2014,연수로11번길 31,양정동,18687.5
7466,덕포그랜드힐,2015,연수로11번길 31,양정동,15550.0
7467,덕포그랜드힐,2016,연수로11번길 31,양정동,22450.0
7468,덕포그랜드힐,2017,연수로11번길 31,양정동,23250.0
7469,덕포그랜드힐,2018,연수로11번길 31,양정동,24300.0
7470,덕포그랜드힐,2021,연수로11번길 31,양정동,22466.67
7471,덕포늘푸른,2012,사상로342번길 21,덕포동,17300.0
7472,덕포늘푸른,2013,사상로342번길 21,덕포동,17555.17
7473,덕포늘푸른,2014,사상로342번길 21,덕포동,18941.3
7474,덕포늘푸른,2015,사상로342번길 21,덕포동,18862.82
7475,덕포늘푸른,2016,사상로342번길 21,덕포동,20037.04
7476,덕포늘푸른,2017,사상로342번길 21,덕포동,21616.67
7477,덕포늘푸른,2018,사상로342번길 21,덕포동,21272.73
7478,덕포늘푸른,2019,사상로342번길 21,덕포동,19796.67
7479,덕포늘푸른,2020,사상로342번길 21,덕포동,20666.67
7480,덕포늘푸른,2021,사상로342번길 21,덕포동,22615.0
7481,덕포동벽산블루밍,2012,사상로342번길 39,덕포동,23420.83
7482,덕포동벽산블루밍,2013,사상로342번길 39,덕포동,23139.58
7483,덕포동벽산블루밍,2014,사상로342번길 39,덕포동,23759.26
7484,덕포동벽산블루밍,2015,사상로342번길 39,덕포동,24689.29
7485,덕포동벽산블루밍,2016,사상로342번길 39,덕포동,26204.55
7486,덕포동벽산블루밍,2017,사상로342번길 39,덕포동,27255.88
7487,덕포동벽산블루밍,2018,사상로342번길 39,덕포동,28642.86
7488,덕포동벽산블루밍,2019,사상로342번길 39,덕포동,27652.73
7489,덕포동벽산블루밍,2020,사상로342번길 39,덕포동,28479.17
7490,덕포동벽산블루밍,2021,사상로342번길 39,덕포동,29663.33
7491,덕포청구,2012,백양대로700번길 23,덕포동,18407.14
7492,덕포청구,2013,백양대로700번길 23,덕포동,17872.22
7493,덕포청구,2014,백양대로700번길 23,덕포동,18115.79
7494,덕포청구,2015,백양대로700번길 23,덕포동,19198.61
7495,덕포청구,2016,백양대로700번길 23,덕포동,19948.57
7496,덕포청구,2017,백양대로700번길 23,덕포동,20215.83
7497,덕포청구,2018,백양대로700번길 23,덕포동,17640.91
7498,덕포청구,2019,백양대로700번길 23,덕포동,20070.83
7499,덕포청구,2020,백양대로700번길 23,덕포동,19911.11
7500,덕포청구,2021,백양대로700번길 23,덕포동,18950.0
7501,덕한빌라,2012,수림로85번길 39,장전동,15000.0
7502,덕한빌라,2013,수림로85번길 39,장전동,17500.0
7503,덕한빌라,2014,수림로85번길 39,장전동,15300.0
7504,덕한빌라,2015,수림로85번길 39,장전동,21000.0
7505,덕한빌라,2018,수림로85번길 39,장전동,14200.0
7506,덕한빌라-2,2013,수림로81번길 26,장전동,15500.0
7507,덕한빌라-2,2017,수림로81번길 26,장전동,22000.0
7508,덕한빌라-2,2019,수림로81번길 26,장전동,22300.0
7509,덕화,2012,만덕3로16번길 29,만덕동,10450.0
7510,덕화,2013,만덕3로16번길 29,만덕동,10550.0
7511,덕화,2014,만덕3로16번길 29,만덕동,11200.0
7512,덕화,2015,만덕3로16번길 29,만덕동,11700.0
7513,덕화,2016,만덕3로16번길 29,만덕동,10720.0
7514,덕화,2017,만덕3로16번길 29,만덕동,11125.0
7515,덕화,2018,만덕3로16번길 29,만덕동,12650.0
7516,덕화,2019,만덕3로16번길 29,만덕동,10000.0
7517,덕화,2020,만덕3로16번길 29,만덕동,10975.0
7518,덕화,2021,만덕3로16번길 29,만덕동,11133.33
7519,던힐즈아파트,2013,대청로35번길 13,기장읍,17516.67
7520,던힐즈아파트,2014,대청로35번길 13,기장읍,17700.0
7521,던힐즈아파트,2015,대청로35번길 13,기장읍,16400.0
7522,던힐즈아파트,2019,대청로35번길 13,기장읍,17200.0
7523,도경나나빌,2012,구덕로142번길 20,토성동5가,10500.0
7524,도경나나빌,2013,구덕로142번길 20,토성동5가,19000.0
7525,도경나나빌,2014,구덕로142번길 20,토성동5가,17000.0
7526,도경나나빌,2016,구덕로142번길 20,토성동5가,22950.0
7527,도경나나빌,2018,구덕로142번길 20,토성동5가,23000.0
7528,도경나나빌,2020,구덕로142번길 20,토성동5가,22800.0
7529,도경오벨리스,2012,대영로 240,영주동,19200.0
7530,도경오벨리스,2013,대영로 240,영주동,19971.43
7531,도경오벨리스,2014,대영로 240,영주동,19356.25
7532,도경오벨리스,2015,대영로 240,영주동,22350.0
7533,도경오벨리스,2016,대영로 240,영주동,23877.5
7534,도경오벨리스,2017,대영로 240,영주동,25300.0
7535,도경오벨리스,2018,대영로 240,영주동,24485.71
7536,도경오벨리스,2019,대영로 240,영주동,21300.0
7537,도경오벨리스,2020,대영로 240,영주동,23050.0
7538,도경오벨리스,2021,대영로 240,영주동,24988.89
7539,도남하이츠,2013,천제등로 59-17,대연동,10000.0
7540,도남하이츠,2015,천제등로 59-17,대연동,18300.0
7541,도남하이츠,2016,천제등로 59-17,대연동,20575.0
7542,도남하이츠,2017,천제등로 59-17,대연동,22233.33
7543,도남하이츠,2018,천제등로 59-17,대연동,24700.0
7544,도남하이츠,2019,천제등로 59-17,대연동,22000.0
7545,도남하이츠,2020,천제등로 59-17,대연동,22200.0
7546,도남하이츠,2021,천제등로 59-17,대연동,22000.0
7547,도시,2012,동삼서로 61,동삼동,10192.86
7548,도시,2013,동삼서로 61,동삼동,11400.0
7549,도시,2014,동삼서로 61,동삼동,10175.0
7550,도시,2015,동삼서로 61,동삼동,13166.67
7551,도시,2016,동삼서로 61,동삼동,11805.56
7552,도시,2017,동삼서로 61,동삼동,12000.0
7553,도시,2018,동삼서로 61,동삼동,14200.0
7554,도시,2019,동삼서로 61,동삼동,10200.0
7555,도시,2020,동삼서로 61,동삼동,8847.5
7556,도시,2021,동삼서로 61,동삼동,10717.86
7557,도시두송,2012,다대로381번길 105,다대동,12294.44
7558,도시두송,2013,다대로381번길 105,다대동,12171.43
7559,도시두송,2014,다대로381번길 105,다대동,11405.56
7560,도시두송,2015,다대로381번길 105,다대동,11646.43
7561,도시두송,2016,다대로381번길 105,다대동,12191.0
7562,도시두송,2017,다대로381번길 105,다대동,12005.56
7563,도시두송,2018,다대로381번길 105,다대동,12700.0
7564,도시두송,2019,다대로381번길 105,다대동,11900.0
7565,도시두송,2020,다대로381번길 105,다대동,10188.89
7566,도시두송,2021,다대로381번길 105,다대동,11560.0
7567,도시안락,2012,명안로26번길 122,안락동,9000.0
7568,도시안락,2013,명안로26번길 122,안락동,9050.0
7569,도시안락,2014,명안로26번길 122,안락동,12816.67
7570,도시안락,2015,명안로26번길 122,안락동,9600.0
7571,도시안락,2016,명안로26번길 122,안락동,12140.0
7572,도시안락,2017,명안로26번길 122,안락동,10000.0
7573,도시안락,2020,명안로26번길 122,안락동,10750.0
7574,도시안락,2021,명안로26번길 122,안락동,12700.0
7575,도시타워,2012,용호로232번길 31,용호동,9240.77
7576,도시타워,2013,용호로232번길 31,용호동,9382.14
7577,도시타워,2014,용호로232번길 31,용호동,10288.46
7578,도시타워,2015,용호로232번길 31,용호동,9864.29
7579,도시타워,2016,용호로232번길 31,용호동,10479.55
